,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8O6tdyNF4g8haPXrrRDxWg,price_3:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,Central:0,coffeeroasteries:1,coffeeroasteries:1,price_3:1,bars:1,Central:0,bars:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,Central:0,coffeeroasteries:1,bars:1,coffeeroasteries:1,bars:1
8Rfj4OjX4G3-18M8eYWfbA,coffeeroasteries:1,Southeast:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,Southeast:1,bakeries:1
8Stq_lmhHw8Gt459P_4c7g,Northwest:1,coffeeroasteries:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,coffeeroasteries:1,Northwest:1,Northwest:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bakeries:1,desserts:1
8aBKh52ePGd3OG8di20wdw,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,bakeries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bars:1,bakeries:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,Southeast:1,bars:1,bars:1
8uLeSjBEv9TFjDtK5bC0qQ,coffeeroasteries:1,coffeeroasteries:1,price_3:1,bakeries:1,Northwest:1,price_3:1,coffeeroasteries:1,bakeries:1,bakeries:1,Northwest:1,bars:1,bakeries:1,Northwest:1,bakeries:1,bars:1,bars:1,bakeries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1
91UQ_DLi_qsDXQfg6kBePw,Northwest:1,Northwest:1,price_4:1,Central:0,Northwest:1,Northwest:1,Central:0,Northwest:1,Central:0,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,bars:1,Central:0,bars:1,Northwest:1,Northwest:1,bars:1
9bJqcVcchmBS6j6OjukcJw,price_3:1,price_4:1,price_3:1,Northwest:1,price_3:1,desserts:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Central:0,Central:0,price_3:1,Central:0,Central:0,price_3:1,price_3:1,Northwest:1
9evC7g5uOFAtp-UTbi1tWg,Northwest:1,coffeeroasteries:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,coffeeroasteries:1,coffeeroasteries:1,Northwest:1,sandwiches:1,bakeries:1,Northwest:1,bakeries:1,Central:0
9gZ4pQHdK6v8xMLig6EEFA,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,bars:1,coffeeroasteries:1,price_3:1,bars:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,bars:1
9lU5zOPluc6Y8JZUL9nzsQ,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,Southeast:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1
9mh76vFncdq6_uDnFv0qfA,sandwiches:1,price_2:0,Southeast:1,price_4:1,price_1:1,price_1:1,Central:1,price_1:1,Central:1,price_1:1,price_4:1,Southeast:1,price_1:1,sandwiches:1,price_1:1,price_1:1,price_1:1,Southeast:1,Central:1,price_1:1
9nWcII-Fqn5Hagfib-H76w,coffeeroasteries:1,Northwest:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,Northwest:1,bars:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,Northwest:1,coffeeroasteries:1,bars:1,Northwest:1,bars:1,bakeries:1,bars:1,bakeries:1
9qH59jbkeu8NxL1DamklHg,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Central:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,Southeast:1,price_2:0,coffeeroasteries:1,coffeeroasteries:1,price_1:1,coffeeroasteries:1,coffeeroasteries:1
9tliQ8H9xcGN8iVl55nx_g,Northwest:1,coffeeroasteries:1,Northwest:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bars:1,bakeries:1,bars:1,coffeeroasteries:1,bars:1,bars:1,Northwest:1,bars:1,bakeries:1,bakeries:1,bars:1,Northwest:1,bakeries:1
AIb7LML67T_sdHEJTeC3NQ,bakeries:1,bakeries:1,Northwest:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,price_3:1,price_3:1,price_3:1,bakeries:1,Northwest:1,Northwest:1,price_3:1,Central:0,Northwest:1,price_3:1,price_3:1,price_4:1,price_3:1
AJhM1_CWTxLrR8YV50Iv_Q,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,bars:1,bars:1,price_3:1,coffeeroasteries:1,coffeeroasteries:1
AL-YBI4dMf18nF51YrdqSQ,price_3:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,price_3:1,bars:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,desserts:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,price_3:1
AMexPsUO1CRpLm9g4qbojg,Northwest:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,Central:0,Northwest:1,Central:0,Northwest:1,Central:0,Central:0,Central:0,price_4:1,bakeries:1,Northwest:1,Northwest:1
APoAugdz6nscL4HjF4Oryg,Central:1,desserts:1,desserts:1,Southeast:1,desserts:1,Southeast:1,Southeast:1,Southeast:1,desserts:1,desserts:1,price_1:1,desserts:1,Southeast:1,Central:1,price_4:1,desserts:1,desserts:1,price_1:1,Central:1,price_1:1
AQqPRxsWLo_UUNTeQfwhGQ,Central:1,desserts:1,Southeast:1,Southeast:1,desserts:1,Southeast:1,price_1:1,Central:1,Southeast:1,price_1:1,desserts:1,Central:1,Central:1,price_1:1,desserts:1,desserts:1,price_1:1,price_1:1,price_1:1,Southeast:1
AbfS_oXF8H6HJb5jFqhrLw,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,Central:1,bars:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,bars:1
Adzb5v6YpltZ7HmeOzQARg,Central:1,price_2:0,Southeast:1,Southeast:1,Southeast:1,bakeries:0,Southeast:1,price_2:0,price_1:1,Southeast:1,Central:1,Central:1,price_1:1,Central:1,price_1:1,Central:1,price_1:1,bakeries:0,Central:1,Southeast:1
BDLd6HfU_C6-6URrLRLrnw,Southeast:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Central:0,coffeeroasteries:1,bars:1,coffeeroasteries:1
BKBBNwnF__qx7KfJsu8AOQ,sandwiches:1,Central:0,sandwiches:1,bakeries:0,price_4:1,sandwiches:1,Central:0,price_1:1,price_4:1,Southeast:1,Southeast:1,price_4:1,sandwiches:1,price_4:1,price_1:1,price_4:1,sandwiches:1,Central:0,Central:0,Southeast:1
BLCH29-jOurbrj1fsaQ3Hw,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bars:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,price_3:1,bars:1
BSzE4Vu-yzyTMSJpwZtIBw,price_1:1,desserts:1,desserts:1,Southeast:1,desserts:1,Southeast:1,Southeast:1,desserts:1,price_4:1,Central:0,Central:0,Central:0,desserts:1,Central:0,Southeast:1,price_4:1,price_4:1,Central:0,Southeast:1,desserts:1
BUB_t_Rvzs1yPEzZipkWjw,Central:1,desserts:1,Northwest:1,icecream:1,icecream:1,Northwest:1,desserts:1,price_1:1,price_1:1,price_1:1,Central:1,desserts:1,Northwest:1,icecream:1,Northwest:1,icecream:1,icecream:1,icecream:1,Northwest:1,desserts:1
BgPgfu6KIvCMsarRczXnZA,sandwiches:1,Northwest:1,bakeries:0,price_4:1,Northwest:1,sandwiches:1,Northwest:1,Northwest:1,Northwest:1,price_4:1,Northwest:1,Northwest:1,sandwiches:1,Northwest:1,themedcafes:1,Central:0,sandwiches:1,Northwest:1,Central:0,Central:0
BlEFnOjUxS_IRXYW0uZ3Hg,price_3:1,price_3:1,sandwiches:1,price_4:1,Northwest:1,desserts:1,bars:1,price_3:1,bars:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,price_3:1,bars:1,price_3:1,price_3:1
BxXEXnFX8xeG7Y56-XXHZg,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,Central:1,Southeast:1,coffeeroasteries:1,cafes:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Central:1,coffeeroasteries:1,price_1:1
C64vnYvvV1pXLJn0MJ_IJw,Central:1,Southeast:1,Southeast:1,Southwest:0,Central:1,price_2:0,Southeast:1,breakfast_brunch:0,breakfast_brunch:0,price_1:1,Central:1,price_1:1,Central:1,Southeast:1,Southeast:1,Central:1,breakfast_brunch:0,Central:1,price_1:1,price_2:0
CZQUtmO5NIY-bZWkCqHeJg,sandwiches:1,price_2:0,bakeries:1,bakeries:1,bakeries:1,bakeries:1,sandwiches:1,bakeries:1,sandwiches:1,bakeries:1,bakeries:1,price_1:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,Central:1,bakeries:1,bakeries:1
Ccp18w8Ljnv7uSwW3HGORA,Northwest:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,Central:0,price_4:1,bakeries:1,Northwest:1,Northwest:1,Central:0,bakeries:1,Northwest:1,sandwiches:1,Northwest:1,Northwest:1,sandwiches:1,Northwest:1
Cd8OdDB6wJxurtAgU-IgHA,Northwest:1,Northwest:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,sandwiches:1,sandwiches:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,price_4:1,Central:0,Northwest:1
CgiW9YTVnfNk-PR93QHmjQ,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,price_3:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,Central:0,bars:1,coffeeroasteries:1,coffeeroasteries:1
Ctrp5IoEKHkixDSIyYHDpw,price_3:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1
CxDOIDnH8gp9KXzpBHJYXw,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,price_1:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1
D6-pwyZgXy8wxFy-NbCWCw,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,price_3:1,coffeeroasteries:1,bakeries:1
DY6s438vFKfblXEWxG0S1g,bars:1,sandwiches:1,Southeast:1,Southeast:1,Southeast:1,bars:1,bars:1,bars:1,Southeast:1,bars:1,bars:1,bars:1,bars:1,bakeries:0,Southeast:1,Southeast:1,bars:1,bars:1,bars:1,sandwiches:1
Dfu-NuG1YWB96jjBLIlsrA,bakeries:1,bars:1,bakeries:1,price_3:1,bars:1,bakeries:1,price_3:1,price_3:1,bakeries:1,bars:1,bakeries:1,bars:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bars:1,bars:1,bakeries:1,bakeries:1
DvFz8y_bUxQrhUWQZDFdKw,Northwest:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,Northwest:1,bakeries:1,bars:1,bakeries:1,bakeries:1,bars:1,bars:1,Northwest:1,bakeries:1,price_3:1,price_3:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1
DvcAC_nlKaTDsHcA8Slagw,price_3:1,bars:1,bars:1,desserts:1,desserts:1,price_3:1,price_3:1,bars:1,price_3:1,desserts:1,price_3:1,price_4:1,bars:1,bars:1,bars:1,Central:1,price_3:1,price_3:1,desserts:1,Central:1
DyiSA0yxVGN8zSRaYHoyMA,desserts:1,price_3:1,price_3:1,desserts:1,desserts:1,desserts:1,desserts:1,Central:1,price_3:1,price_3:1,price_4:1,Central:1,desserts:1,Central:1,price_3:1,Central:1,price_1:1,price_3:1,price_1:1,price_4:1
E3v2IZpOgvn2hAWaEzyLqQ,bakeries:1,coffeeroasteries:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,coffeeroasteries:1,bakeries:1,Northwest:1,coffeeroasteries:1,Northwest:1,coffeeroasteries:1,bakeries:1,bakeries:1,Northwest:1,bakeries:1
EB3xsU98loQHCm6Ub1bJIA,Southeast:1,Southeast:1,coffeeroasteries:1,bars:1,Southeast:1,bars:1,bars:1,Central:0,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,Central:0,Southeast:1,bars:1,bars:1
EGBwT9dOgjgZJGNjOc8ojQ,sandwiches:1,Northwest:0,Northwest:0,price_2:0,price_1:1,bakeries:0,Northwest:0,Northwest:0,breakfast_brunch:0,Southwest:0,Central:1,sandwiches:1,Central:1,price_1:1,price_1:1,Central:1,Northwest:0,Central:1,price_1:1,price_1:1
ENdY-5f8v4-xwZ9cTQYsLw,bakeries:1,Northwest:1,price_1:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,themedcafes:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1
EYEvKYninX6eJvPL1yDMQw,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,Southeast:1,bakeries:1,coffeeroasteries:1,bars:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bars:1,Southeast:1
EcBIMqc1zZTY_X0Y0Kq1sg,price_3:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,bars:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1
EleQKGrUDo_-zvpfOVHYMQ,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1
F2P9_tATOMNbvUUxTVLHNw,sandwiches:1,price_2:0,sandwiches:1,Southwest:0,Central:1,Southwest:0,Central:1,price_1:1,Central:1,sandwiches:1,price_1:1,sandwiches:1,sandwiches:1,price_1:1,price_1:1,breakfast_brunch:0,Central:1,Southwest:0,Central:1,Southwest:0
F6MPrQ5oxQL2Wq1v5ENDzA,sandwiches:1,Southeast:1,Southeast:1,Southeast:1,price_2:0,Southeast:1,Central:1,bars:1,bars:1,price_1:1,Southeast:1,bars:1,Central:1,Central:1,Central:1,price_1:1,Southeast:1,bars:1,Central:1,price_1:1
FC1ZSB9fd4WlDMSAbEjq8Q,Central:1,desserts:1,Northwest:0,price_1:1,desserts:1,cafes:1,Central:1,cafes:1,cafes:1,Central:1,cafes:1,cafes:1,Central:1,desserts:1,Central:1,cafes:1,Central:1,price_1:1,cafes:1,desserts:1
FKWeca2cwUkxJTgW_Tj1nA,Northwest:1,Central:1,Northwest:1,bakeries:1,price_2:0,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,icecream:1,Northwest:1,Northwest:1
FLjrwZRr6wgZVtIm9dWYEA,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,Southeast:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,price_2:0,Southeast:1,bars:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,Central:1,bars:1,Southeast:1,coffeeroasteries:1,bars:1
FQZZsU3J88IGF8n5e3XYZg,price_3:1,price_3:1,sandwiches:1,price_4:1,bars:1,Northwest:1,desserts:1,Northwest:1,bars:1,Northwest:1,Northwest:1,bars:1,price_3:1,Northwest:1,Northwest:1,price_3:1,Northwest:1,price_3:1,bars:1,price_3:1
FU5mC0OWVYL2vqP-9ZBT9g,bakeries:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,Southeast:0,Northwest:1,bakeries:1
FX-7f2tmsDeYa1oCECi3dA,coffeeroasteries:1,coffeeroasteries:1,sandwiches:1,price_2:0,sandwiches:1,price_1:1,Central:1,coffeeroasteries:1,cafes:0,coffeeroasteries:1,sandwiches:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Central:1,price_1:1,price_1:1,coffeeroasteries:1,coffeeroasteries:1,price_1:1
Fv8yAgnCcU9IRedhWF1Gaw,Northwest:1,coffeeroasteries:1,bakeries:1,Northwest:1,bakeries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bars:1,bars:1,Northwest:1,Northwest:1,price_3:1,bars:1,bakeries:1,price_3:1,bakeries:1,Northwest:1
G6tWC8li_ro7dxQtKdvSBw,price_3:1,price_3:1,price_3:1,price_3:1,Northwest:1,price_4:1,Northwest:1,Northwest:1,Northwest:1,price_3:1,desserts:1,Northwest:1,price_3:1,price_3:1,Northwest:1,icecream:1,Northwest:1,Northwest:1,icecream:1,price_3:1
G9RwoBoxPGZmYTNPTLv_IQ,Northwest:1,coffeeroasteries:1,bakeries:1,Northwest:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,bakeries:1,coffeeroasteries:1,Northwest:1,bakeries:1,Northwest:1,Central:0,coffeeroasteries:1
GQh4KSCygodKKum529q_LA,price_3:1,Northwest:1,desserts:1,price_3:1,price_3:1,icecream:1,price_3:1,desserts:1,price_3:1,icecream:1,Northwest:1,Northwest:1,price_3:1,desserts:1,Northwest:1,price_3:1,price_4:1,Northwest:1,icecream:1,price_3:1
GYwyxg6vZNH6S8hV2TIeRQ,sandwiches:1,Southeast:1,themedcafes:1,desserts:0,Southeast:1,price_2:0,price_1:1,Southeast:1,themedcafes:1,Central:1,themedcafes:1,sandwiches:1,Central:1,themedcafes:1,themedcafes:1,Central:1,desserts:0,price_1:1,price_1:1,sandwiches:1
Gpy6gb_1rLsIiFmv7D4oYg,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1
GrCtBjMIwh6aJRGjkaZ0BQ,coffeeroasteries:1,price_3:1,coffeeroasteries:1,Northwest:1,price_3:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,price_4:1,Northwest:1,price_3:1,Northwest:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Northwest:1,Northwest:1,bars:1,coffeeroasteries:1,price_2:0
GtvARYwS5AU64_Yo97K1rA,sandwiches:1,Southeast:1,bars:1,Southeast:1,Southeast:1,bars:1,Southeast:1,bars:1,sandwiches:1,sandwiches:1,bars:1,Southeast:1,Southeast:1,Southeast:1,Southeast:1,bars:1,bars:1,bars:1,price_2:0,price_1:1
GvGrSl1MoDlJrFamOGObEw,Northwest:1,coffeeroasteries:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,Northwest:1,coffeeroasteries:1,Northwest:1,bakeries:1,bakeries:1,Central:0,Northwest:1
H5giEryaio2xzYX6qKraPQ,coffeeroasteries:1,bakeries:1,Northwest:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,Northwest:1,price_3:1
H7xdcr4D5TeHTeueBjWe4g,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,bars:1,bars:1,bars:1,bakeries:1,bakeries:1,coffeeroasteries:1
H8mXfh5XgGCqmMLwVH7k5A,coffeeroasteries:1,Southeast:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,Southeast:1,price_3:1,coffeeroasteries:1,bakeries:1
HH8yLi-x9ql9w2TZLKJNUw,bakeries:1,Central:1,Northwest:1,bakeries:1,bakeries:1,Northwest:1,themedcafes:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1
HSCFNOoTVVVce0Jm_FDVKA,price_3:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,Northwest:1,bars:1,price_3:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,Northwest:1,Northwest:1,coffeeroasteries:1,Northwest:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,desserts:1
HVI-zkVRU8gHfsShr7kc8w,Central:0,sandwiches:1,Central:0,Central:0,price_1:1,Central:0,sandwiches:1,sandwiches:1,Southeast:1,sandwiches:1,Southeast:1,breakfast_brunch:1,Central:0,desserts:0,cafes:0,Southeast:1,Central:0,Central:0,Southeast:1,Central:0
HX0W4gn5GkKX4qdhJzZMog,bakeries:1,bakeries:1,bakeries:1,bakeries:1,bakeries:1,price_3:1,bakeries:1,bakeries:1,price_3:1,bakeries:1,bakeries:1,price_3:1,Central:0,price_4:1,price_4:1,Central:0,price_3:1,bakeries:1,Central:0,bakeries:1
HZNNx5s6cIY7s0XOrstWIg,coffeeroasteries:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,bakeries:1,coffeeroasteries:1,Southeast:1,bakeries:1,coffeeroasteries:1,bakeries:1,bakeries:1,bars:1,bars:1,bars:1,bakeries:1
HbI_aAcr8OhkCwRJ1eKU7g,Northwest:1,bakeries:1,bakeries:1,Northwest:1,bakeries:1,bakeries:1,Northwest:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,cafes:0,Northwest:1,Central:0,Central:0,bakeries:1,Northwest:1,Central:0,bakeries:1,bakeries:1
HlFmrT2pMGUaKR_D3AEpIQ,coffeeroasteries:1,coffeeroasteries:1,bars:1,bakeries:1,coffeeroasteries:1,price_3:1,bars:1,bakeries:1,Southeast:1,bakeries:1,bakeries:1,coffeeroasteries:1,bars:1,price_3:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,bakeries:1,price_3:1
I0Ml519BP2Ya3-Ec5GgVgA,bakeries:1,Northwest:1,bakeries:1,Northwest:1,bakeries:1,juicebars:1,Northwest:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,Northwest:1,Northwest:1,bakeries:1
IFhu0_QqvtpYj4Q4_3IpVA,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,Southeast:1,Southeast:1,Southeast:1,coffeeroasteries:1,bars:1,bars:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1
IFkSQLXXTMACoWirAYI1jw,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,price_3:1,coffeeroasteries:1,coffeeroasteries:1,Southeast:1,coffeeroasteries:1,coffeeroasteries:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,bars:1,price_3:1,coffeeroasteries:1,bars:1,coffeeroasteries:1,coffeeroasteries:1
IIVTHna4vd7EOJJTKaS5uw,coffeeroasteries:1,Northwest:1,bakeries:1,coffeeroasteries:1,bakeries:1,Northwest:1,coffeeroasteries:1,bakeries:1,bakeries:1,bakeries:1,Northwest:1,bars:1,bakeries:1,bars:1,bakeries:1,price_3:1,coffeeroasteries:1,bakeries:1,bakeries:1,bars:1
